Name,Description,Thumbnail,Official Website,Location,Industry,Url
Contus,Company,https://golden-storage-production.s3.amazonaws.com/topic_images/337528cd159d426cab2d23bbae6f1a7e.png,"https://www.contus.com/, http://contus.com, http://www.contus.com/mobile-commerce.php","India, Texas, Guindy, Santa Clara, California, India, Chennai","Solution Analysts, Artificial Intelligence (AI), Android, iOS, Web design, Software development, Streaming media, Entertainment industry, Software, Video on demand, Software as a service (SaaS), Internet of things (IoT), Cloud computing, Information technology, IT Consulting, IT Services, E-commerce, Mobile payment, Web development, Mobile commerce",https://golden.com/wiki/Contus-PBBWGBE
TAGGER Media,"TAGGER Media is a Santa Monica, California-based company founded in 2015 by Jim Sellers.",https://golden-storage-production.s3.amazonaws.com/topic_images/fac08fba6fa74640aefd6f82883ce267.png,https://taggermedia.com/,"Santa Monica, California","Big data, Advertising, Social media, Consulting, Marketing, Analytics, Software as a service (SaaS), CRM, Productivity software, Business software",https://golden.com/wiki/TAGGER_Media-R99D843
Welkin Health,Welkin Health is a company founded by Chase Hensel.,https://golden-storage-production.s3.amazonaws.com/topic_images/fcf00a7c15934d4a9f756b1e0781e9be.png,https://www.welkinhealth.com,San Francisco,"Healthcare, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Welkin_Health-MNN4BN5
Zelkova Ventures,A venture capital firm specializing in investments in pre-revenue and early-stage companies. It was founded in 2007 and is located in New York City.,https://golden-storage-production.s3.amazonaws.com/topic_images/d32fbe2a9c4843818472e5af97787e45.png,"http://zelkovavc.com/, http://www.zelkovavc.com","New York City, New York","Business-to-business, E-commerce, Software as a service (SaaS), Social media, Cloud computing, Software, Business development, Entrepreneurship, Startup",https://golden.com/wiki/Zelkova_Ventures-5KK96ZG
Grow (company),Grow is a SMB BI Saas company headquartered in Utah. ,https://golden-storage-production.s3.amazonaws.com/topic_images/95983e433f7842abaf5ff737994874cd.png,"http://grow.com, http://www.grow.com","Provo, Utah, Lehi, Utah, Utah, Canada","Small and medium-sized enterprises, Business intelligence (BI), Business-to-business, Data science, No-code / low-code development, Analytics, Software engineering, Software as a service (SaaS)",https://golden.com/wiki/Grow_(company)-VWWRBK9
Ecovadis,Ecovadis is an environmental sustainability ratings platform to assess corporate social responsibility and sustainable procurement.,https://golden-storage-production.s3.amazonaws.com/topic_images/d28152a90237401eafc69d8ca797f9a2.png,"http://www.ecovadis.com, https://ecovadis.com/, https://ecovadis.com/fr/","San Francisco, Hong Kong, Paris, United Kingdom, New York City, France","Environmental science, Recycling, Environmental remediation, Consulting firm, Carbon capture and storage, Sustainability, Environmental monitoring, Consulting industry, Greentech, Software as a service (SaaS)",https://golden.com/wiki/Ecovadis-999BKV4
ALICE Technologies,ALICE is a construction planning platform powered by AI.,https://golden-storage-production.s3.amazonaws.com/topic_images/88b3c35860a344929d7627ef95668891.png,http://www.alicetechnologies.com,"San Francisco, Menlo Park, California","Construction, Cloud computing, Enterprise software, Software as a service (SaaS), Artificial Intelligence (AI), Offshore construction, Software",https://golden.com/wiki/ALICE_Technologies-399PN66
Shift Technology,An insurance technology company offering artificially intelligent software for insurance fraud detection and claims handling. ,https://golden-storage-production.s3.amazonaws.com/topic_images/de02137a7a31405fbeb26a6d752f3763.png,"http://www.shift-technology.com/, http://shift-technology.com, https://en.shift-technology.com/","Paris, France, Europe, Boston","Software, Insurance, Big data, Insurance Technology, Artificial Intelligence (AI), Fraud detection, Automation, Robotic process automation, Vertical SaaS, Software as a service (SaaS), Cloud computing, Financial technology, Cybersecurity, Internet fraud prevention, Autonomous System, Technology, InsurTech, AIOps, Simultaneous Localization and Mapping, Machine learning",https://golden.com/wiki/Shift_Technology-5KK9E6M
Lightwell (Hullabalu),A technology company offering a design tool to make production-ready native applications.,https://golden-storage-production.s3.amazonaws.com/topic_images/954a86053830485d857b75f4dda0111d.png,https://lightwell.pro/,New York City,"Software, Software as a service (SaaS), Cloud computing, Software development",https://golden.com/wiki/Lightwell_(Hullabalu)-BWWK4R9
AdPushup,"AdPushup is a Wilmington, Delaware-based company founded in 2014 by Atul Agarwal.",https://golden-storage-production.s3.amazonaws.com/topic_images/1bea31e94ec7473d80f91aa66adf03db.png,http://www.adpushup.com,"Wilmington, Delaware","Advertising, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/AdPushup-MNN4Z8Y
TDF Ventures, A venture capital firm in Maryland that focuses on seed and Series A investments in technology companies. ,https://golden-storage-production.s3.amazonaws.com/topic_images/463054789b2c4ae9874c4b28c2e36b98.jpeg,"http://www.tdfventures.com, http://tdfventures.com","Chevy Chase, Maryland, San Francisco, San Mateo, California, Washington, D.C.","Infrastructure, Software, Software as a service (SaaS), Cloud computing, Investment",https://golden.com/wiki/TDF_Ventures-VWWRYB4
ONEVC,A venture capital and private equity firm focused on making investments seed stage companies. ,https://golden-storage-production.s3.amazonaws.com/topic_images/af80d5c3ce6a4cc0a9ec89912f87b119.png,https://www.onevc.vc/,San Francisco,Software as a service (SaaS),https://golden.com/wiki/ONEVC-999BE54
IBM Ventures,IBM Ventures is a San Francisco-based venture capital firm that focuses on technology companies,https://golden-storage-production.s3.amazonaws.com/topic_images/5ca55fd0fdc44e8fbee3bdcb09123162.png,https://www-03.ibm.com/innovation/venturedevelopment/,"San Francisco, Armonk, New York","Blockchain, Information technology, Artificial Intelligence (AI), Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/IBM_Ventures-JNNZEYN
High Alpha,High Alpha is a venture capital that invests in enterprise cloud companies.,https://golden-storage-production.s3.amazonaws.com/topic_images/2a0afbe60c0e47f6a7d7c69a07180fa5.png,https://highalpha.com/,"Indianapolis, Indiana","Business development, Software as a service (SaaS), Investment",https://golden.com/wiki/High_Alpha-XKKEB48
Unbounce,Unbounce provides a landing page building platform for businesses.,https://golden-storage-production.s3.amazonaws.com/topic_images/c3552bda6c8345e28a948f82d534baed.png,"http://unbounce.com/, https://unbounce.com/blog/","Vancouver, Washington, Canada, Vancouver","Social media marketing, Advertising, Software as a service (SaaS), Cloud computing, Software, Developer tool, Marketing, Web development, Artificial Intelligence (AI), Copywriting, AI Copywriting, Natural language processing (NLP), Blog",https://golden.com/wiki/Unbounce-5KK95RP
Sight Machine,Sight Machine's manufacturing software platform uses an artificial intelligence (AI) platform to help improve quality and efficiency across a manufacturing enterprise.,https://golden-storage-production.s3.amazonaws.com/topic_images/8d7594705bba4efab46ce56465f9e2cc.png,"http://sightmachine.com/, http://www.sightmachine.com/",San Francisco,"Manufacturing, Software as a service (SaaS), Artificial Intelligence (AI), Vertical SaaS, Software, Advanced Manufacturing, Machine learning, Analytics, Big data, Artificial intelligence, Robotics, Automation, Robotics",https://golden.com/wiki/Sight_Machine-399PJP5
Next Play Capital,"Next Play Capital is a fund-of-fund, tech-based, and sports industry startup venture capital firm.",https://golden-storage-production.s3.amazonaws.com/topic_images/e058a941dd564678872793caf067c0a8.png,https://www.nextplaycapital.com/,"Redwood City, California, United States","Sport, E-commerce, Digital media, Enterprise software, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Next_Play_Capital-5KK9A9R
Learndot,"Learndot (acq. by ServiceRocket) offers a suite of technologies and services for software training businesses to grow revenue, adoption and customer success.",https://golden-storage-production.s3.amazonaws.com/topic_images/6b2c5c10651144cfb2dab5c02e47af9c.png,"http://learndot.com, https://www.learndot.com/","Palo Alto, California, Vancouver, Canada","Human resources, Enterprise software, Software as a service (SaaS), Cloud computing, Software, Marketing",https://golden.com/wiki/Learndot-ZXXEGZZ
Teamworthy Ventures,A New York-based venture capital firm that invests in consumer and enterprise software and software-enabled services businesses,https://golden-storage-production.s3.amazonaws.com/topic_images/fb3f6a196a154287a7d3054a8ed8b105.png,http://www.teamworthy.com,"New York City, Greenwich, Connecticut","Information Systems & Services, Software as a service (SaaS), Cloud computing, Software, Wealth management",https://golden.com/wiki/Teamworthy_Ventures-BWWKX5R
Karmic Labs,"Karmic Labs is a San Francisco-based company founded by Garrett Blythe, Ryan Weidenmiller and Chris Agerton.",https://golden-storage-production.s3.amazonaws.com/topic_images/ba5517d1c1c145839c1ef8558ce58160.png,"https://karmiclabs.com, https://www.in-prepaid.com/",San Francisco,"Credit card, Payment system, Software as a service (SaaS), Financial services, Payment, Cloud computing, Software, Financial technology",https://golden.com/wiki/Karmic_Labs-BWWKDBM
SportsRecruits,SportsRecruits is a company founded in 2008 by Chris Meade.,https://golden-storage-production.s3.amazonaws.com/topic_images/f294a5c324f7455cb5ffecee34e96c4f.png,http://sportsrecruits.com,"New York City, Brooklyn","College recruiting, Sport, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/SportsRecruits-PBBBWDA
Alegion,"Alegion is an Austin, Texas-based software company with solutions for data labeling and video annotation at the enterprise level.",https://golden-storage-production.s3.amazonaws.com/topic_images/9791a848205b4e788f0143add620b6ad.jpeg,https://alegion.com/,"Austin, Texas","Machine learning, Software development, Outsourcing, Crowdsourcing, Enterprise software, Software as a service (SaaS), Data labeling software, Cloud computing, Software, Artificial Intelligence (AI)",https://golden.com/wiki/Alegion-5KKK9WR
Karlin Ventures,"A venture capital and private equity firm investing in software, e-commerce, and advertising technology companies. ",https://golden-storage-production.s3.amazonaws.com/topic_images/8ae90482e0584e1a956976702fc8f074.png,http://www.karlinvc.com,Los Angeles,"Education, E-commerce, Financial services, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Karlin_Ventures-8AAAJVN
BigML,BigML is a machine learning platform that streamlines artificial intelligence processes such as classification and cluster analysis. ,https://golden-storage-production.s3.amazonaws.com/topic_images/6b17a551a5c4446c8c689065c6997e9c.png,"https://bigml.com/, http://www.bigml.com","Spain, Corvallis, Oregon, United Kingdom","Machine learning, Software development, Business intelligence (BI), Cloud computing, Software as a service (SaaS), Software, Artificial Intelligence (AI), Predictive analytics",https://golden.com/wiki/BigML-MNNNARX
Sprig (product research platform),Sprig (formerly UserLeap) is the developer of a product research platform providing automated customer survey and analysis.,https://golden-storage-production.s3.amazonaws.com/topic_images/b92abee62d6f4ba08dbc1644e28f7160.png,https://sprig.com/,San Francisco,"Artificial Intelligence (AI), Machine learning, Software as a service (SaaS), Cloud computing, Software, Content marketing",https://golden.com/wiki/Sprig_(product_research_platform)-3999VN6
Propertymate,A technology company provides an artificial intelligence-powered operational system for real estate developers and agents. ,https://golden-storage-production.s3.amazonaws.com/topic_images/bc314d6d926640ca8b07f957fce8ef03.jpeg,https://propertymate.ai/,"New York City, Chicago","Artificial Intelligence (AI), Business-to-business, Software as a service (SaaS), Real estate technology, Vertical SaaS, Cloud computing, Software, Real estate agency",https://golden.com/wiki/Propertymate-PBBBDKY
Shea Ventures," A venture capital company from Walnut, California that invests in emerging technologies such as in computer software, semiconductors, biotechnology and medical devices",https://golden-storage-production.s3.amazonaws.com/topic_images/32425e9afe56475b9e5374be929f85a6.jpeg,http://www.jfshea.com,"Walnut, California","Mobile game, Software as a service (SaaS), Cloud computing, Software, Entertainment industry",https://golden.com/wiki/Shea_Ventures-ZXXXJPE
